ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
57574,Paul Tetsuhiko Kariya,M,27.0,178.0,78.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
57623,Erik Sven-Gunnar Karlsson,M,23.0,181.0,79.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
57642,Lars Olof Karlsson,M,27.0,178.0,80.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
57769,Michelle Karvinen,F,19.0,166.0,69.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
57817,Aleksey Viktorovich Kasatonov,M,20.0,180.0,84.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
57817,Aleksey Viktorovich Kasatonov,M,24.0,180.0,84.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
57817,Aleksey Viktorovich Kasatonov,M,28.0,180.0,84.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
57887,Darius Vladovich Kasparaitis,M,19.0,180.0,96.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
57887,Darius Vladovich Kasparaitis,M,25.0,180.0,96.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
57887,Darius Vladovich Kasparaitis,M,29.0,180.0,96.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
57923,Kamil Kak,M,25.0,178.0,78.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
58110,Kathleen Kauth,F,26.0,173.0,68.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
58412,"Anton ""Toni"" Kehle",M,28.0,176.0,80.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
58450,Duncan Keith,M,26.0,185.0,88.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
58450,Duncan Keith,M,30.0,185.0,88.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
58494,"Rebecca D. ""Becky"" Kellar (-Duke)",F,23.0,170.0,71.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
58494,"Rebecca D. ""Becky"" Kellar (-Duke)",F,27.0,170.0,71.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
58494,"Rebecca D. ""Becky"" Kellar (-Duke)",F,31.0,170.0,71.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
58494,"Rebecca D. ""Becky"" Kellar (-Duke)",F,35.0,170.0,71.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
58715,Courtney Kennedy,F,22.0,175.0,86.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
58715,Courtney Kennedy,F,26.0,175.0,86.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
58906,Esa Juhani Keskinen,M,23.0,177.0,87.5,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
58906,Esa Juhani Keskinen,M,29.0,177.0,87.5,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
58914,Ryan James Kesler,M,25.0,188.0,92.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
58919,Amanda Kessel,F,22.0,165.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
58922,"Philip Joseph ""Phil"" Kessel, Jr.",M,22.0,183.0,92.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
59012,Nikolay Ivanovich Khabibulin,M,29.0,186.0,88.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
59208,Valery Borisovich Kharlamov,M,24.0,173.0,79.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59208,Valery Borisovich Kharlamov,M,28.0,173.0,79.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59208,Valery Borisovich Kharlamov,M,32.0,173.0,79.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
59328,Yury Alekseyevich Khmylyov,M,27.0,185.0,86.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59368,Andrey Valentinovich Khomutov,M,22.0,176.0,80.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59368,Andrey Valentinovich Khomutov,M,26.0,176.0,80.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59368,Andrey Valentinovich Khomutov,M,30.0,176.0,80.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
59572,Trevor Kidd,M,19.0,187.0,84.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
59644,Udo Kieling,M,20.0,180.0,81.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
59664,Mats Bernhard Kihlstrm,M,24.0,185.0,90.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
59701,Andrea Kilbourne (-Hill),F,21.0,167.0,79.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
59750,"John ""Jack"" Kilpatrick",M,18.0,178.0,71.0,Great Britain,GBR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
60489,"Kathryn ""Katie"" King",F,22.0,175.0,77.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
60489,"Kathryn ""Katie"" King",F,26.0,175.0,77.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
60489,"Kathryn ""Katie"" King",F,30.0,175.0,77.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
60491,Kristin King,F,26.0,162.0,61.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
60522,Gina Kingsbury,F,24.0,173.0,62.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
60522,Gina Kingsbury,F,28.0,173.0,62.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
60621,Marko Kristian Kiprusoff,M,21.0,184.0,88.5,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
60622,Miikka Sakari Kiprusoff,M,33.0,185.0,85.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
60763,"John Joseph ""Jack"" Kirrane, Jr.",M,31.0,177.0,77.0,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
60990,Gran Patric Kjellberg,M,24.0,189.0,94.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
61042,Jan Klap,M,22.0,175.0,76.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
61042,Jan Klap,M,26.0,175.0,76.0,Czechoslovakia,TCH,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
61282,Byrle Sherwood Klinck,M,21.0,175.0,72.0,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
61501,Hilary Atwood Knight,F,20.0,180.0,79.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
61501,Hilary Atwood Knight,F,24.0,180.0,79.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
61586,Paul Patrick Knox,M,22.0,178.0,73.0,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
61698,Walter Kberle,M,27.0,172.0,74.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
61809,Ji Kochta,M,21.0,181.0,80.0,Czechoslovakia,TCH,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
61809,Ji Kochta,M,25.0,181.0,80.0,Czechoslovakia,TCH,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
62032,Mikko Sakari Koivu,M,22.0,189.0,92.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
62032,Mikko Sakari Koivu,M,26.0,189.0,92.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
62033,Saku Antero Koivu,M,,179.0,,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
62033,Saku Antero Koivu,M,23.0,179.0,81.5,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
62033,Saku Antero Koivu,M,31.0,179.0,81.5,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
62033,Saku Antero Koivu,M,35.0,179.0,81.5,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
62314,"Leonid ""Leo"" Komarov",M,27.0,180.0,90.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
62524,Viktor Sergeyevich Konovalenko,M,25.0,168.0,75.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
62524,Viktor Sergeyevich Konovalenko,M,29.0,168.0,75.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
62577,Petri Kontiola,M,29.0,182.0,92.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
62584,"Christopher ""Chris"" Kontos",M,30.0,185.0,89.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
62665,"Ernst Kpf, Sr.",M,35.0,178.0,81.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
62736,Jaroslav Korbela,M,26.0,187.0,92.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
62895,Lauri Korpikoski,M,27.0,185.0,88.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
63182,Ale Kotalk,M,27.0,185.0,103.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
63436,Ilya Valeryevich Kovalchuk,M,18.0,188.0,104.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
63439,Andrey Nikolayevich Kovalenko,M,21.0,177.0,80.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
63439,Andrey Nikolayevich Kovalenko,M,27.0,177.0,80.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
63458,Aleksey Vyacheslavovich Kovalyov,M,18.0,177.0,105.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
63458,Aleksey Vyacheslavovich Kovalyov,M,28.0,,105.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
63485,Vladimir Aleksandrovich Kovin,M,29.0,181.0,88.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
63568,Aleksandr Viktorovich Kozhevnikov,M,25.0,190.0,88.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
63568,Aleksandr Viktorovich Kozhevnikov,M,29.0,190.0,88.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
63699,Ji Krlk,M,31.0,175.0,79.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
63885,Igor Aleksandrovich Kravchuk,M,21.0,185.0,95.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
63885,Igor Aleksandrovich Kravchuk,M,25.0,185.0,95.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
63885,Igor Aleksandrovich Kravchuk,M,31.0,185.0,95.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
63885,Igor Aleksandrovich Kravchuk,M,35.0,185.0,95.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
64150,Sergey Vladimirovich Krivokrasov,M,23.0,180.0,84.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
64265,Hans Niklas Kronwall,M,25.0,183.0,86.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
64265,Hans Niklas Kronwall,M,33.0,183.0,86.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
64268,Sari Kristiina Krooks (-Newcomb),F,30.0,161.0,53.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
64337,Marcus Viktor Krger,M,23.0,182.0,82.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
64406,Vladimir Yevgenyevich Krutov,M,19.0,175.0,82.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
64406,Vladimir Yevgenyevich Krutov,M,23.0,175.0,82.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
64406,Vladimir Yevgenyevich Krutov,M,27.0,175.0,82.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
64495,Filip Kuba,M,29.0,192.0,91.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
64528,Pavel Kubina,M,28.0,196.0,113.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
64562,Frantiek Kuera,M,30.0,188.0,93.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
64590,Alfred Iosifovich Kuchevsky,M,24.0,180.0,79.0,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
64590,Alfred Iosifovich Kuchevsky,M,28.0,180.0,79.0,Soviet Union,URS,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
64733,Erich Khnhackl,M,25.0,190.0,90.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
64778,Lasse Juhani Kukkonen,M,24.0,183.0,85.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
64778,Lasse Juhani Kukkonen,M,28.0,183.0,85.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
64778,Lasse Juhani Kukkonen,M,32.0,183.0,85.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
64986,"Christopher ""Chris"" Kunitz",M,34.0,183.0,88.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
65184,Jari Pekka Kurri,M,37.0,184.0,85.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
65351,Valentin Yegorovich Kuzin,M,29.0,175.0,79.0,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
65360,Viktor Grigoryevich Kuzkin,M,23.0,184.0,89.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
65360,Viktor Grigoryevich Kuzkin,M,27.0,184.0,89.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
65360,Viktor Grigoryevich Kuzkin,M,31.0,184.0,89.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
65446,Oleg Vladimirovich Kvasha,M,23.0,195.0,97.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
65530,Vladimr Khos,M,27.0,182.0,82.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
65612,Antti Akseli Laaksonen,M,32.0,180.0,82.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
65616,Emma Kriistina Laaksonen-Terho,F,16.0,159.0,60.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
65616,Emma Kriistina Laaksonen-Terho,F,28.0,159.0,60.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
65646,"Philip William ""Phil"" LaBatte",M,24.0,180.0,75.0,United States,USA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
65665,"Charline ""Charlie"" Labont",F,23.0,175.0,72.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
65665,"Charline ""Charlie"" Labont",F,27.0,175.0,72.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
65665,"Charline ""Charlie"" Labont",F,31.0,175.0,72.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
65760,Alphonse Albert LaCroix,M,26.0,170.0,62.0,United States,USA,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
65991,Erkki Juhani Laine,M,30.0,174.0,78.0,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
66020,Kari Juhani Laitinen,M,23.0,178.0,79.5,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
66065,Ji Lla,M,24.0,178.0,82.0,Czechoslovakia,TCH,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
66233,Jocelyne Nicole Lamoureux,F,20.0,168.0,70.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
66233,Jocelyne Nicole Lamoureux,F,24.0,168.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
66235,Monique Edith Lamoureux (-Kolls),F,20.0,168.0,70.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
66235,Monique Edith Lamoureux (-Kolls),F,24.0,168.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
66307,Gabriel Ingemar John Landeskog,M,21.0,185.0,99.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
66407,Robert Lang,M,21.0,189.0,96.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
66407,Robert Lang,M,27.0,189.0,96.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
66407,Robert Lang,M,35.0,189.0,96.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
66450,Jamie Craig Langenbrunner,M,34.0,185.0,93.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
66535,Sanna Kristiina Lankosaari,F,19.0,162.0,63.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
66607,Henri Andr Laperrire,M,22.0,189.0,79.0,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
66711,Igor Nikolayevich Larionov,M,23.0,176.0,77.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
66711,Igor Nikolayevich Larionov,M,27.0,176.0,77.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
66711,Igor Nikolayevich Larionov,M,41.0,176.0,77.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
66741,Jocelyne Dawn Marie Larocque,F,25.0,170.0,63.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
66906,Maria Linda Larsson,F,22.0,153.0,57.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
67085,"Kenneth ""Ken"" Laufman",M,23.0,175.0,72.0,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
67085,"Kenneth ""Ken"" Laufman",M,28.0,175.0,72.0,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
67095,Janne Kristian Laukkanen,M,23.0,184.0,84.0,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
67095,Janne Kristian Laukkanen,M,27.0,184.0,84.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
67297,Erika Lyn Lawler,F,23.0,152.0,59.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
67615,Patrick-Mikael Lebeau,M,21.0,178.0,78.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
67621,Yury Vasilyevich Lebedev,M,28.0,178.0,77.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
67701,John Clark LeClair,M,32.0,190.0,104.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
67934,"Howard Stewart ""Howie"" Lee",M,26.0,175.0,80.0,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
68254,Brian Joseph Leetch,M,33.0,185.0,91.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
68408,Jori Jonatan Lehter,M,26.0,187.0,97.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
68409,Tero Juhani Lehter,M,21.0,183.0,85.0,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
68412,Marika Johanna Lehtimki,F,23.0,164.0,65.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
68415,Jere Kalervo Lehtinen,M,20.0,183.0,88.5,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
68415,Jere Kalervo Lehtinen,M,24.0,183.0,88.5,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
